01928075013854|029494502      |B|294945         |20180719|0|00000356160|        |00000000000|31180601831532000133550030002949451019945219
09353578000791|029579201      |B|295792         |20180720|0|00000083957|        |00000000000|31180601831532000133550030002957921093792220
01928075011304|030104301      |B|301043         |20180726|0|00000096952|        |00000000000|31180601831532000133550030003010431019043285
01928075000604|029501901      |B|295019         |20180719|0|00000032709|        |00000000000|31180601831532000133550030002950191019019212
01928075002909|029466201      |B|294662         |20180719|0|00000015940|        |00000000000|31180601831532000133550030002946621019662211
09353578000368|029444701      |B|294447         |20180719|0|00000054253|        |00000000000|31180601831532000133550030002944471093447216
01928075011304|029503601      |B|295036         |20180719|0|00000033776|        |00000000000|31180601831532000133550030002950361019036215
01928075010162|029444601      |B|294446         |20180719|0|00000019552|        |00000000000|31180601831532000133550030002944461019446212
01928075013854|027589801      |B|275898         |20180724|0|00000115065|        |00000000000|31180501831532000133550030002758981019898255
01928075013854|026707901      |B|267079         |20180710|0|00000022050|        |00000000000|31180501831532000133550030002670791019079110
05418619000720|030073601      |B|300736         |20180726|0|00000060557|        |00000000000|31180601831532000133550030003007361054736282
05418619000720|030472001      |B|304720         |20180801|0|00000105753|        |00000000000|31180701831532000133550030003047201054720043
05418619001530|029445601      |B|294456         |20180719|0|00000043985|        |00000000000|31180601831532000133550030002944561054456217
05418619001530|031170102      |B|311701         |20180809|0|00000115999|        |00000000000|31180701831532000133550030003117011054701124
05418619000720|029324201      |B|293242         |20180718|0|00000031483|        |00000000000|31180601831532000133550030002932421054242208
05418619000720|031120201      |B|311202         |20180808|0|00000090043|        |00000000000|31180701831532000133550030003112021054202110
05418619001530|030054601      |B|300546         |20180726|0|00000117694|        |00000000000|31180601831532000133550030003005461054546284
01928075001929|029606101      |B|296061         |20180720|0|00000055569|        |00000000000|31180601831532000133550030002960611019061225
11675806000104|012752401      |B|127524         |20170923|2|00000010777|20171107|00000010700|31170901831532000133550030001275241116524209
20247289000155|011264601      |B|112646         |20170827|0|00000001377|        |00000000000|31170801831532000133550030001126461202646247
12186661000132|031210801      |B|312108         |20180715|0|00000024855|        |00000000000|31180701831532000133550030003121081121108127
18363361000168|031220801      |B|312208         |20180715|0|00000056294|        |00000000000|31180701831532000133550030003122081183208120
05352171000101|031103701      |B|311037         |20180714|0|00000037725|        |00000000000|31180701831532000133550030003110371053037110
24419820000180|016580301      |B|165803         |20171201|0|00000041880|        |00000000000|31171101831532000133550030001658031244803289
26134878000103|090454301      |B|904543         |20161010|0|00000607200|        |00000000000|31161001831532000133550020009045431261543071
24419820000180|016132902      |B|161329         |20171124|0|00000068400|        |00000000000|31171101831532000133550030001613291244329219
13920375000111|030148201      |B|301482         |20180713|0|00000023972|        |00000000000|31180601831532000133550030003014821139482294
25322199000103|031179001      |B|311790         |20180726|0|00000038297|        |00000000000|31180701831532000133550030003117901253790127
42955997000264|030664101      |B|306641         |20180719|0|00000037875|        |00000000000|31180701831532000133550030003066411429641055
02972132610   |055720001      |B|557200         |20150130|0|00000015770|        |00000000000|31150101831532000133550020005572001029200167
10827634000176|030854901      |B|308549         |20180723|0|00000021480|        |00000000000|31180701831532000133550030003085491108549091
03247445000169|030676402      |B|306764         |20180719|0|00000051210|        |00000000000|31180701831532000133550030003067641032764050
26547662000170|030666501      |B|306665         |20180719|0|00000100380|        |00000000000|31180701831532000133550030003066651265665056
19348389000199|030721301      |B|307213         |20180720|0|00000019528|        |00000000000|31180701831532000133550030003072131193213061
21960030000110|030796301      |B|307963         |20180723|0|00000013653|        |00000000000|31180701831532000133550030003079631219963097
25240938000100|031057601      |B|310576         |20180725|0|00000120781|        |00000000000|31180701831532000133550030003105761252576119
03057319000141|030148101      |B|301481         |20180713|0|00000021300|        |00000000000|31180601831532000133550030003014811030481296
14766051000133|030159901      |B|301599         |20180713|0|00000018678|        |00000000000|31180601831532000133550030003015991147599297
03057319000141|030722501      |B|307225         |20180720|0|00000010696|        |00000000000|31180701831532000133550030003072251030225061
71385637000868|030741601      |B|307416         |20180720|0|00000028853|        |00000000000|31180701831532000133550030003074161713416061
06041725000295|030466501      |B|304665         |20180718|0|00000013296|        |00000000000|31180701831532000133550030003046651060665047
11291859000113|030523001      |B|305230         |20180718|0|00000028964|        |00000000000|31180701831532000133550030003052301112230043
26547662000170|030206401      |B|302064         |20180713|0|00000133982|        |00000000000|31180601831532000133550030003020641265064298
14262427000172|030292101      |B|302921         |20180716|0|00000037861|        |00000000000|31180701831532000133550030003029211142921023
18983312000128|030618902      |B|306189         |20180719|0|00000131443|        |00000000000|31180701831532000133550030003061891189189044
08039683000100|030663201      |B|306632         |20180719|0|00000013594|        |00000000000|31180701831532000133550030003066321080632053
02839056000160|030854701      |B|308547         |20180723|0|00000021708|        |00000000000|31180701831532000133550030003085471028547098
